sansan_organization_code,sansan_location_code,corporate_number,data_source,company_name,base_name,zip_code,address,phone_number,crawled_at
5148649098267,7338876157908,5430005003371,ZC_IRYO,医療法人社団宏仁会,医療法人社団宏仁会北郷皮膚科医院,0030833,札幌市白石区北郷3条8丁目5番28号,011-871-1123,2023-10-23 15:00:00 UTC
3635238664927,3567479607894,1430005001668,ZC_IRYO,医療法人社団　北郷整形外科医院,医療法人社団　北郷整形外科医院,0030833,札幌市白石区北郷3条8丁目5番33号,011-871-1011,2023-10-23 15:00:00 UTC
3614697067547,4858243674436,3430001028663,ZC_IRYO,コアファルマ株式会社,コア薬局　北郷店,0030833,札幌市白石区北郷3条8丁目5番27号, 011-873-1741 ,2023-10-23 15:00:00 UTC
4860834420211,1350251757706,8430005003690,ZC_IRYO,医療法人社団　北都眼科,医療法人社団　北都眼科,0030833,札幌市白石区北郷3条8丁目5番36号, 011-874-4011 ,2023-10-23 15:00:00 UTC
6824221068961,8615153973042,6430005013072,ZC_IRYO,医療法人社団ありがとうの風在宅療養支援診療所くまさんクリニック,医療法人社団ありがとうの風　在宅療養支援診療所くまさんクリニック,0030834,札幌市白石区北郷4条8丁目4番6号,011-873-0903,2023-10-23 15:00:00 UTC
6190276076589,1328036997096,,MODIFICATION,医療法人社団　北翔会,医療法人社団北翔会　北都歯科クリニック,0030834,札幌市白石区北郷4条12丁目24番5号,０１１－８７５－４６１８,2023-10-23 15:00:00 UTC
8702896982431,8372381619701,4430005011094,ZC_IRYO,医療法人社団　北白石総合歯科,北白石総合歯科,0030837,札幌市白石区北郷7条3丁目8番15号第10北海マンション1F,０１１－８７２－３９６６,2023-10-23 15:00:00 UTC
1844667241268,4619007907398,8430005003988,ZC_IRYO,医療法人社団　いわはら歯科,医療法人社団　いわはら歯科,0030837,札幌市白石区北郷7条7丁目4番15号,011-874-7171,2023-10-23 15:00:00 UTC
4363652202904,5124792911747,1430002028565,ZC_IRYO,有限会社　イチフジ,イチフジ薬局・川北店,００３０８５２,札幌市白石区川北2条3丁目2-1,011-879-3003,2023-10-23 15:00:00 UTC
6730443581900,4481447332434,8430005001678,ZC_IRYO,医療法人社団　川北内科循環器科医院,医療法人社団　川北内科循環器科医院,0030852,札幌市白石区川北2条3丁目2番25号,011-872-4533,2023-10-23 15:00:00 UTC
3642242476907,8418286958560,6430005000599,ZC_IRYO,社会福祉法人　北翔会,医療福祉センター札幌あゆみの園,0030859,札幌市白石区川北2254番地1,011-879-5555,2023-10-23 15:00:00 UTC
6089665021889,3896816964814,6430005001548,ZC_IRYO,医療法人社団大屋医院,医療法人社団　大屋医院,0030862,札幌市白石区川下2条7丁目2番5号,011⁃873⁃1123,2023-10-23 15:00:00 UTC
7209047749926,9425475402020,8430001031398,ZC_IRYO,株式会社クリオネ,クリオネ川下薬局,００３０８６２,札幌市白石区川下2条4丁目2番22号グラン市川1階,011-879-2633,2023-10-23 15:00:00 UTC
4512792161637,8818336244939,3430002030263,ZC_IRYO,有限会社　すばる調剤薬局,有限会社　すばる調剤薬局,0030862,札幌市白石区川下2条6丁目2番23号,011-873-4250,2023-10-23 15:00:00 UTC
2740987363585,2285738186274,5430005005186,ZC_IRYO,医療法人社団道修会,医療法人社団道修会カワシモ歯科診療所,００３０８６２,札幌市白石区川下2条4丁目2-7,011-874-6481,2023-10-23 15:00:00 UTC
4978754636558,4341134948933,4430005001459,ZC_IRYO,医療法人菊郷会,医療法人菊郷会　石橋胃腸病院,0030863,札幌市白石区川下3条4丁目2番1号, 011-872-5811 ,2023-10-23 15:00:00 UTC
7897711596100,5900749923761,4430002032110,ZC_IRYO,有限会社ツーエイ,クルミ薬局厚別通店,0030864,札幌市白石区川下4条5丁目4番13号,011⁃879⁃3655,2023-10-23 15:00:00 UTC
9932237346296,9782893581146,9430001020202,ZC_IRYO,株式会社サッポロドラッグストアー,サツドラ薬局　札幌中央調剤センター店,0030869,札幌市白石区川下2165番地1,011-799-4906,2023-10-23 15:00:00 UTC
9628429826183,1967186194228,6430005001795,ZC_IRYO,社会医療法人共栄会,社会医療法人共栄会　札幌トロイカ病院,0030869,札幌市白石区川下577番地8,011-873-1221,2023-10-23 15:00:00 UTC
7799971243861,6710229846860,5430005001706,ZC_IRYO,医療法人社団幸仁会　札幌ロイヤル病院,医療法人社団　幸仁会　札幌ロイヤル病院,0030875,札幌市白石区米里5条1丁目3番30号,011-872-0121,2023-10-23 15:00:00 UTC
1949914410986,3955033772834,3430005010758,ZC_IRYO,公益社団法人　北海道勤労者医療協会,勤医協札幌病院,0038510,札幌市白石区菊水4条1丁目9番22号,011-811-2246,2023-10-23 15:00:00 UTC
1893553185227,3685018064719,6430005001523,ZC_IRYO,医療法人　東札幌病院,医療法人　東札幌病院,0038585,札幌市白石区東札幌3条3丁目7番35号,011-812-2311,2023-10-23 15:00:00 UTC
4393502934880,5247530830700,,ZC_IRYO,株式会社ともゆきファルマシア,アルセ調剤薬局,００４０００１,札幌市厚別区厚別東1条5丁目18-15,011-809-5555,2023-10-23 15:00:00 UTC
7300924326161,7977012469667,6430005012446,ZC_IRYO,医療法人　亘史会,もみじ台クリニック,0040001,札幌市厚別区厚別東1条5丁目18番15号,011-807-0436,2023-10-23 15:00:00 UTC
3880883076796,3547936573611,7430005003270,ZC_IRYO,医療法人中山会,医療法人中山会　新札幌パウロ病院,0040002,札幌市厚別区厚別東2条6丁目4番1号,011⁃897⁃4111,2023-10-23 15:00:00 UTC
3614697067547,5221331840405,3430001028663,ZC_IRYO,コアファルマ株式会社,コア薬局　厚別店,0040004,札幌市厚別区厚別東4条2丁目1番33号, 011-809-7320 ,2023-10-23 15:00:00 UTC
6505178277837,5573904136385,7430005001472,MODIFICATION,医療法人社団　翔嶺館,医療法人社団　翔嶺館　新札幌聖陵ホスピタル,0040004,札幌市厚別区厚別東4条2丁目1番30号,011⁃898⁃2151,2023-10-23 15:00:00 UTC
5832086613960,8472329060400,4430005001673,ZC_IRYO,医療法人社団　小野幌医院,医療法人社団　小野幌医院,0040004,札幌市厚別区厚別東4条4丁目5番15号,011-897-8822,2023-10-23 15:00:00 UTC
8097703537961,1413827209985,4430005000584,ZC_IRYO,社会福祉法人　楡の会,社会福祉法人　楡の会　こどもクリニック,0040007,札幌市厚別区厚別町下野幌49番地,０１１－８９８－３９３４,2023-10-23 15:00:00 UTC
4044571142997,5764816884185,,ZC_IRYO,ｒｅｇｉｏｎ株式会社,リジョン薬局　厚別,0040011,札幌市厚別区もみじ台東4丁目2-6,０１１－８９７－１４４０,2023-10-23 15:00:00 UTC
3577548817047,9310357034146,3430005001773,ZC_IRYO,医療法人社団秀和会　ファミリークリニックこころ,医療法人社団秀和会　ファミリークリニックこころ,0040011,札幌市厚別区もみじ台東4丁目2番7号,011-897-0053,2023-10-23 15:00:00 UTC
8551122887773,6176847878140,4430005004453,ZC_IRYO,医療法人　北海道勤労者歯科医療協会,勤医協もみじ台歯科診療所,0040012,札幌市厚別区もみじ台南1丁目2番10号,011-897-9033,2023-10-23 15:00:00 UTC
1568104066679,5121236519201,8430005001703,ZC_IRYO,医療法人社団　恒仁会,医療法人社団　恒仁会　くまがい小児科,0040013,札幌市厚別区もみじ台西6丁目1番7号,011-897-1118,2023-10-23 15:00:00 UTC
1949914410986,1708697732859,3430005010758,ZC_IRYO,公益社団法人　北海道勤労者医療協会,勤医協　もみじ台内科診療所,0040013,札幌市厚別区もみじ台西6丁目1番4号,011-897-5051,2023-10-23 15:00:00 UTC
4875128486073,1422059176290,1430001027964,ZC_IRYO,株式会社オストジャパングループ,オスト薬局もみじ台店,0040014,札幌市厚別区もみじ台北6丁目1番30号,011-807-8830,2023-10-23 15:00:00 UTC
1951829622359,3197381113806,9430005003558,ZC_IRYO,医療法人社団悠仁会,医療法人社団悠仁会羊ヶ丘病院附属リハビリクリニック,0040021,札幌市厚別区青葉町11丁目4番1号,011⁃351⁃0880,2023-10-23 15:00:00 UTC
1951829622359,3843667704648,9430005003558,ZC_IRYO,医療法人社団悠仁会,医療法人社団　悠仁会　羊ヶ丘病院,0040021,札幌市厚別区青葉町3丁目1番10号,011-351-2211,2023-10-23 15:00:00 UTC
6696037893258,4924925778047,5430005001607,ZC_IRYO,医療法人社団　青葉産婦人科クリニック,医療法人社団　青葉産婦人科クリニック,0040021,札幌市厚別区青葉町6丁目1番9号,011-893-3207,2023-10-23 15:00:00 UTC
5211706896392,5501273939654,,ZC_IRYO,医療法人社団　北央病院,勇気会医療法人　北央病院,0040021,札幌市厚別区青葉町11丁目2番10号,０１１－８９２－８５３１,2023-10-23 15:00:00 UTC
2348121686989,2892954277783,8430005010530,ZC_IRYO,医療法人社団　凛未燿会,たいし歯科クリニック,0040021,札幌市厚別区青葉町8丁目5番29号,０１１－８０１－８１８１,2023-10-23 15:00:00 UTC
4476557248370,9454891722040,9430005011288,ZC_IRYO,医療法人　Ｃｉａｏ,しのぐちこども歯科きょうせい歯科,0040022,札幌市厚別区厚別南1丁目11番10号ガーデンハイツひばりが丘1F,011⁃896⁃2240,2023-10-23 15:00:00 UTC
7736174419484,6412019313214,1430001010672,ZC_IRYO,株式会社ツルハ,調剤薬局ツルハドラッグひばりが丘店,００４００２２,札幌市厚別区厚別南2丁目10番10号,011-801-2268,2023-10-23 15:00:00 UTC
3776212436400,3972870364252,6430005001481,ZC_IRYO,社会医療法人貞仁会,社会医療法人貞仁会　あおば内科クリニック,0040022,札幌市厚別区厚別南7丁目2番11号,011-891-1112,2023-10-23 15:00:00 UTC
1646204604653,1050195393556,8430005012923,ZC_IRYO,医療法人社団みらい会,ゆっかデンタルオフィス,0040031,札幌市厚別区上野幌1条1丁目16番3号,０１１－８８７－７２９５,2023-10-23 15:00:00 UTC
4875128486073,9314481467216,1430001027964,MODIFICATION,株式会社オストジャパングループ,サン調剤薬局,0040031,札幌市厚別区上野幌1条3丁目1番7号,011-896-3355,2023-10-23 15:00:00 UTC
4159990489607,2115787515579,5430005003628,ZC_IRYO,医療法人社団圭桃会,札幌おおぞらクリニック,0040031,札幌市厚別区上野幌1条3丁目1-7,011-896-7577,2023-10-23 15:00:00 UTC
6784725784855,8702487495945,1430001005219,ZC_IRYO,株式会社なの花北海道,なの花薬局　上野幌店,0040032,札幌市厚別区上野幌2条2丁目3番10号,011-896-1193,2023-10-23 15:00:00 UTC
5000955411283,3256002611884,5430005003702,ZC_IRYO,医療法人社団　アカシア会いたや内科消化器科,医療法人社団　アカシア会　いたや内科消化器科,0040033,札幌市厚別区上野幌3条3丁目2番1号,011-896-2828,2023-10-23 15:00:00 UTC
1877502475482,2388289156895,5430002027935,ZC_IRYO,有限会社　こもりく,中央通薬局,００４００３３,札幌市厚別区上野幌3条3丁目2番2号,011-891-8931,2023-10-23 15:00:00 UTC
6632791002093,3458150742602,6430005014665,ZC_IRYO,医療法人　和,医療法人　和　エンクル歯科クリニック,0040033,札幌市厚別区上野幌3条4丁目19番26号ホクノー上野幌ビル2階,011-892-0300,2023-10-23 15:00:00 UTC
5071600763000,2492870236336,4430005001715,ZC_IRYO,医療法人社団圭光会　いなむら皮膚科医院,医療法人社団　圭光会　いなむら皮膚科医院,0040033,札幌市厚別区上野幌3条4丁目9-14, 011-891-3401 ,2023-10-23 15:00:00 UTC
8126431958475,1339401744886,,ZC_IRYO,有限会社　クラーレ,ももたろう薬局,0040033,札幌市厚別区上野幌3条4,011-895-0505,2023-10-23 15:00:00 UTC
7145941377514,4546734827216,1430001005144,ZC_IRYO,株式会社　クライマー,クライマーおおやち薬局,0040041,札幌市厚別区大谷地東2丁目3番37号,011-801-1700,2023-10-23 15:00:00 UTC
6071322783546,8750969652989,9010001064753,ZC_IRYO,日本調剤　株式会社,日本調剤　大谷地薬局,0040041,札幌市厚別区大谷地東4丁目1番2号,011-893-1673,2023-10-23 15:00:00 UTC
8386688614377,4108096345946,6430005001928,ZC_IRYO,医療法人社団夏井坂内科クリニック,医療法人社団　夏井坂内科クリニック,0040041,札幌市厚別区大谷地東4丁目1番2号大谷地ターミナルメディカルビル,011-893-1678,2023-10-23 15:00:00 UTC
4084344724239,1751157128585,4430001023408,ZC_IRYO,株式会社　丸高三信堂,三信調剤薬局　大谷地店,0040041,札幌市厚別区大谷地東5丁目1番43号, 011-893-1193 ,2023-10-23 15:00:00 UTC
2726826786932,3223178375251,6430005001606,ZC_IRYO,医療法人社団　伊東皮フ科クリニック,医療法人社団　伊東皮フ科クリニック,００４００４１,札幌市厚別区大谷地東4丁目1番2号, 011-896-9112 ,2023-10-23 15:00:00 UTC
2554228595241,2657994402161,5430005001441,MODIFICATION,医療法人　大谷地共立眼科,医療法人　大谷地共立眼科,００４００４１,札幌市厚別区大谷地東5丁目1番38号, 011-892-7272 ,2023-10-23 15:00:00 UTC
6313477358651,9839868956726,4430005004899,ZC_IRYO,医療法人社団　たさき子ども相談診療室,医療法人社団　たさき子ども相談診療室,0040041,札幌市厚別区大谷地東4丁目2-20第2西村ビル1階,011-802-2888,2023-10-23 15:00:00 UTC
5683286715651,6778780096063,3430005001476,ZC_IRYO,医療法人　重仁会,医療法人　重仁会　大谷地病院,００４００４１,札幌市厚別区大谷地東5丁目7番10号,011-891-3737,2023-10-23 15:00:00 UTC
1107694066648,3132830392507,1180001080601,ZC_IRYO,株式会社北海道ケミカル,ケミカル薬局　大谷地店,００４００４１,札幌市厚別区大谷地東5丁目7番2号, 011-801-2201 ,2023-10-23 15:00:00 UTC
8959189149561,8703089685242,1120005005403,ZC_IRYO,医療法人　徳洲会,医療法人徳洲会　札幌徳洲会病院,0040041,札幌市厚別区大谷地東1丁目1番1号,011-890-1110,2023-10-23 15:00:00 UTC
8680458079408,1877901380393,6430005003742,ZC_IRYO,医療法人社団　おおやち耳鼻咽喉科クリニック,医療法人社団　おおやち耳鼻咽喉科クリニック,0040041,札幌市厚別区大谷地東2丁目3番35号,011-896-4187,2023-10-23 15:00:00 UTC
9280183158798,7692550267965,4430005003827,ZC_IRYO,医療法人社団　パークシティ歯科診療所,医療法人社団　パークシティ歯科診療所,0040041,札幌市厚別区大谷地東3丁目3番20号, 011-895-2612 ,2023-10-23 15:00:00 UTC
1315602225384,7584855891663,8430005004160,ZC_IRYO,医療法人社団　大谷地形成外科美容外科クリニック,大谷地形成外科美容外科クリニック,0040041,札幌市厚別区大谷地東5丁目1-43,011-891-3388,2023-10-23 15:00:00 UTC
8848028667281,9703700371477,4430001024158,ZC_IRYO,株式会社日本ケミカル,プラム薬局　大谷地店,００４００４１,札幌市厚別区大谷地東5丁目6番10号,011-827-3000,2023-10-23 15:00:00 UTC
6071322783546,7733179247789,9010001064753,ZC_IRYO,日本調剤株式会社,日本調剤　大谷地東薬局,0040041,札幌市厚別区大谷地東2丁目5番15号,011-398-5192,2023-10-23 15:00:00 UTC
2910426055901,7850786638916,1430005001528,ZC_IRYO,医療法人　豊和会,医療法人豊和会　新札幌豊和会病院,0040041,札幌市厚別区大谷地東2丁目5番12号,011-893-7000,2023-10-23 15:00:00 UTC
9723957783290,6830842942762,,ZC_IRYO,医療法人社団慈想歯会　アリスト歯科,医療法人社団慈想歯会　アリスト歯科,0040042,札幌市厚別区大谷地西3丁目2番26号, 011-895-8841 ,2023-10-23 15:00:00 UTC
2193720236094,1352013781685,2430005010305,MODIFICATION,医療法人社団　育悠会,新札幌こども発達クリニック,0040051,札幌市厚別区厚別中央1条6丁目3番1号,011-893-1511,2023-10-23 15:00:00 UTC
8114827907687,3289685878774,9430005004143,ZC_IRYO,社会医療法人交雄会メディカル,交雄会新さっぽろ病院,0040051,札幌市厚別区厚別中央1条6丁目2-5,０１１－８０１－１２１２,2023-10-23 15:00:00 UTC
,,,,.,医療法人社団　景珠会　新宮訪問看護ステーション,,兵庫県たつの市新宮町井野原５３１－２,0791-75-3626,2023-10-17 14:25:00 UTC
,,,,CCR,せんだメディカルクリニック訪問リハビリテーション,,熊本市中央区島崎1丁目32-1,096-356-8223,2023-10-17 14:25:00 UTC
7895608720652,8634898389450,7140001080112,ZC_KAIGO,MDR,悠友倶楽部・うぐいすの森,,川西市鶯の森町9-17,072-756-6541,2023-10-17 14:25:00 UTC
,,,,MRC,訪問看護ステーション欅,,福島県郡山市富田町字十郎内38-1,024-983-9006,2023-10-17 14:25:00 UTC
7533652129896,7436159440081,8140001099911,ZC_KAIGO,SAM,デイサービス　ル・クール,,兵庫県姫路市四郷町見野990,079-252-0690,2023-10-17 14:25:00 UTC
,,,,凪,訪問介護ステーションさざなみ,,兵庫県神戸市長田区大日丘町3丁目15番10号大日丘サービス付き高齢者向け住宅,078-646-2636,2023-10-17 14:25:00 UTC
5764085886553,3023261310363,9011001066574,ZC_KAIGO,志,デイサービスこころざし神楽坂,,東京都新宿区矢来町100, 03-6280-8322 ,2023-10-17 14:25:00 UTC
8639763981235,6489689743302,6050001013098,ZC_KAIGO,手,まるふく介護保険サービス,,下稲吉2632-24,0299⁃59⁃0029,2023-10-17 14:25:00 UTC
8639763981235,2243030582309,6050001013098,ZC_KAIGO,手,居宅介護支援事業所　まるふく介護保険サービス,,茨城県かすみがうら市下稲吉2632-24,0299-59-0029,2023-10-17 14:25:00 UTC
8639763981235,2243030582309,6050001013098,ZC_KAIGO,手,まるふく介護保険サービス,,茨城県かすみがうら市下稲吉2632-24,0299⁃59⁃0029,2023-10-17 14:25:00 UTC
,,,,桜,桜,,岐阜県美濃市小倉山1571番地3, 0575-31-3001 ,2023-10-17 14:25:00 UTC
,,,,樹,ヘルパーステーション樹,,北海道札幌市中央区南17条西9丁目2番36号,011-512-5045,2023-10-17 14:25:00 UTC
7599344652206,5576292476970,4470001014056,ZC_KAIGO,英,デイサービスセンターだん,,香川県丸亀市川西町北1222-3,0877-35-8286,2023-10-17 14:25:00 UTC
7599344652206,1603664509912,4470001014056,ZC_KAIGO,英,デイサービスセンターだん垂水,,香川県丸亀市垂水町2897-1,0877-35-8801,2023-10-17 14:25:00 UTC
,,,,虹,ＳＵＮ居宅介護支援センター,,徳島県板野郡板野町大寺字楠ノ本１２９番地２,088-679-8427,2023-10-17 14:25:00 UTC
,,,,貫,デイサービスゆう,,愛知県田原市東赤石四丁目20番地, 0531-36-6820 ,2023-10-17 14:25:00 UTC
,,,,Enak,デイサービス　だるま,,東京都文京区千駄木３－４２－１６芹沢ビル　2階,03-3823-7705,2023-10-17 14:25:00 UTC
9638677833012,7180021151304,,ZC_KAIGO,FLAT,FLATDAYSERVICE,,滋賀県大津市馬場二丁目12番62号,077-523-3601,2023-10-17 14:25:00 UTC
6001881029292,9602876034524,5011601026196,ZC_KAIGO,Mate,訪問介護ステーションケアビリティ,,仲町2-9-6406,048-767-8514,2023-10-17 14:25:00 UTC
9183431522922,5225247524147,9210005009866,ZC_KAIGO,THCS,支援センターよりどころ,,福井県三方上中郡若狭町井ノ口第26号5番地の19サンポートスリーム203号,0770⁃62⁃1828,2023-10-17 14:25:00 UTC
2381214173616,5933461045703,,ZC_KAIGO,aina,リハビリデイサービスmana,,熊本県八代市松江町283-1,０９６５－３７－８８８１,2023-10-17 14:25:00 UTC
3191147548935,4658958114212,2120101065060,ZC_KAIGO,move,株式会社move,,大阪府泉大津市旭町7-15エフォールナガイ411号,0725-90-5876,2023-10-17 14:25:00 UTC
3191147548935,4658958114212,2120101065060,ZC_KAIGO,move,株式会社move,,大阪府泉大津市旭町7-15エフォールナガイ411号,0725⁃90⁃5876,2023-10-17 14:25:00 UTC
8429319055048,1411976527950,5040001117231,ZC_KAIGO,Amour,訪問看護ステーションAmour,,生実町2503-5,043-308-8533,2023-10-17 14:25:00 UTC
6896474222534,7490972474452,6430001081767,ZC_KAIGO,C.S.E,看護ステーションあいりす,,北海道札幌市白石区北郷２条２丁目2-36105,011⁃827⁃7466,2023-10-17 14:25:00 UTC
4436182827400,5683024272990,3290801027607,MANUAL_COLLECTION,COCCO,ほっとステーション・わらび,,植木1825-1,0949-36-3462,2023-10-17 14:25:00 UTC
2459894159392,7345386779301,,MANUAL_COLLECTION,COLOR,ケアぷらす,,大阪府大阪市東住吉区公園南矢田3-24-2,06⁃6690⁃0095,2023-10-17 14:25:00 UTC
,,,,EXILE,EXILE,,福島県いわき市佐糠町東１丁目１２－４, 0246-84-5647 ,2023-10-17 14:25:00 UTC
1149942149937,6909474191499,2330001022636,ZC_KAIGO,Steki,訪問看護ステーションCruto大矢野,,大矢野町中4467-4,0964-57-1122,2023-10-17 14:25:00 UTC
2362312591509,9841118004244,7120001187009,ZC_KAIGO,Trees,株式会社Trees,,船戸町3-24芦屋クインテス206,0797⁃69⁃7669,2023-10-17 14:25:00 UTC
1921194267467,7307945804247,2490001009163,ZC_KAIGO,WEEKS,デイサービスセンター　ウィークリハ,,高知県高知市南はりまや町一丁目3番7号サンコート南はりまや1階,088⁃821⁃9322,2023-10-17 14:25:00 UTC
,,,,lixas,lixasケアプラン,,千代田四丁目15-14CSPNAGOYA205号,052-211-9519,2023-10-17 14:25:00 UTC
8981792324289,2592257558067,8100001006714,ZC_KAIGO,(株)i,お福星,,長野県上高井郡小布施町大字小布施627番地36,026-274-5115,2023-10-17 14:25:00 UTC
,,,,CARICO,多世代型通所事業所　里,,滋賀県近江八幡市小田町79-16,0748-26-1050,2023-10-17 14:25:00 UTC
5040213554961,2714550175068,9170001012878,ZC_KAIGO,COLORS,なないろ訪問看護ステーション,,和歌山県和歌山市布施屋５５７ー１７,073⁃463⁃0319,2023-10-17 14:25:00 UTC
3681563900128,2832318098089,,ZC_KAIGO,HOMARE,訪問看護ステーションReafみやま,,福岡県みやま市瀬高町下庄613-1建設会館ビル105,0944-85-7104,2023-10-17 14:25:00 UTC
8179295774650,5987355163902,7350002009667,ZC_KAIGO,MINORI,看護小規模多機能型居宅介護はなまる縁,,佐土原町上田島８１１３番地１,0985⁃77⁃8961,2023-10-17 14:25:00 UTC
,,,,REWARD,Ocean訪問看護ステーション,,和歌山県紀の川市貴志川町丸栖662番地,0736-60-3792,2023-10-17 14:25:00 UTC
6959789549880,6610006164461,,ZC_KAIGO,Rudolf,訪問介護ステーション　グリム伏見,,向島二ノ丸町87向島スタジオフラッツ1階C,０７５－７４８－６８２８,2023-10-17 14:25:00 UTC
1695898424933,9134859430563,6180303003569,ZC_KAIGO,SHIARA,訪問看護ｽﾃｰｼｮﾝﾌﾞﾙｰﾑ,,愛知県豊田市大林町10丁目20番地5Kスクエア102号室,0565-41-6767,2023-10-17 14:25:00 UTC
1226959716044,5445710113127,6190001013497,ZC_KAIGO,SHINEI,ブーケ,,員弁郡東員町穴太2578-7,0594-33-3007,2023-10-17 14:25:00 UTC
1226959716044,5445710113127,6190001013497,ZC_KAIGO,SHINEI,ブーケ,,員弁郡東員町穴太２５７８－７,0594-33-3007,2023-10-17 14:25:00 UTC
,,,,㈱AKY,ケアプランセンターフィールアットホーム泉南,,大阪府泉南市樽井2-22-13コンコルドビル２０１号室,072-468-7862,2023-10-17 14:25:00 UTC
3636772434861,7515887702527,6330001019595,ZC_KAIGO,一休,滑石デイサービスセンター　一休,,熊本県玉名市滑石2542-3, 0968-76-2700 ,2023-10-17 14:25:00 UTC
1111167435082,3772787017612,4170001012346,ZC_KAIGO,一時,ライフパートナー　ひよこ,,和歌山県田辺市天神崎35-30ｻﾝｳﾞｨﾚｯｼﾞ202号,0739-81-0945,2023-10-17 14:25:00 UTC
,,,,七輝,訪問介護事業所輝らり,,青森県青森市大字新城字平岡961番地1,017-752-0609,2023-10-17 14:25:00 UTC
,,,,三和,訪問介護ステーション和,,兵庫県尼崎市武庫元町1丁目20-1　2階,06-6423-8753,2023-10-17 14:25:00 UTC
,,,,仁平,居宅介護支援センター　くるみ,,埼玉県川口市坂下町3-17-11ホリシンビル　111号,０４８－４２０－９２０１,2023-10-17 14:25:00 UTC
4679598692504,8264098556517,7340001013407,ZC_KAIGO,信美,居宅介護支援事業所なでしこ国分,,鹿児島県霧島市国分福島1丁目23番40号,0995-73-6000,2023-10-17 14:25:00 UTC
,,,,僾大,僾（ほのか）居宅介護支援事業所,,宮崎県日南市吾田東4丁目2-27コーポ門川　102号室,０９８７－５５－６１３６,2023-10-17 14:25:00 UTC
,,,,充会,多摩平の森の病院,,東京都日野市多摩平3-1-17多摩平の森の病院,042-843-1777,2023-10-17 14:25:00 UTC
,,,,充会,多摩平の森の病院,,東京都日野市多摩平3-1-17多摩平の森の病院,042-843-1777,2023-10-17 14:25:00 UTC
,,,,充会,多摩平の森の病院,,東京都日野市多摩平3-1-17多摩平の森の病院,042-843-1777,2023-10-17 14:25:00 UTC
4385225860938,7129405360546,6000020352101,ZC_KAIGO,光市,ナイスケアまほろば,,山口県光市大字岩田2477番地, 0820-49-1111 ,2023-10-17 14:25:00 UTC
4385225860938,7129405360546,6000020352101,ZC_KAIGO,光市,ナイスケアまほろば,,山口県光市大字岩田2477番地,0820-49-1111,2023-10-17 14:25:00 UTC
,,,,創幸,ヘルパーステーション創幸,,熊本県熊本市中央区九品寺３丁目１７番２４号九品寺Ｍ・IIビル１階,096-375-5008,2023-10-17 14:25:00 UTC
,,,,創幸,デイサービスセンター創幸,,熊本県熊本市中央区九品寺３丁目１７番２４号九品寺Ｍ・IIビル１階,096-375-5008,2023-10-17 14:25:00 UTC
,,,,博愛,高齢者生活福祉センター　蓬莱苑,,島根県隠岐郡隠岐の島町布施642番地1,08512⁃7⁃4373,2023-10-17 14:25:00 UTC
3156574777424,9735085354573,1320001013158,ZC_KAIGO,友輪,デイサービスセンター春花,,大分県別府市大字鶴見1951番地の30はーとふるほーむ春花, 0977-21-0015 ,2023-10-17 14:25:00 UTC
,,,,名正,デイサービスむけいん,,鹿児島県霧島市国分府中59番地1むけいん,0995⁃73⁃3777,2023-10-17 14:25:00 UTC
4663323908561,2082073461724,7030001039474,ZC_KAIGO,和美,和美,,埼玉県草加市草加三丁目４番１号武蔵野ビル３０１,048-999-5048,2023-10-17 14:25:00 UTC
,,,,和風,佐賀市鬼丸町5-15,,鬼丸町5-15,0952-28-4034,2023-10-17 14:25:00 UTC
,,,,善成,デイサービス小葉音,,大字福富下分2852,0952-87-3777,2023-10-17 14:25:00 UTC
9664137369910,7417588734665,2330001014261,ZC_KAIGO,大環,居宅介護支援事業所なぎさ,,熊本県八代市袋町１番４５号いずみビル２階,0965-31-3107,2023-10-17 14:25:00 UTC
,,,,大谷,訪問看護リハビリステーションゆめみらい戸田,,埼玉県戸田市新曽1021番地フラワーハイツ302号室,０４８－４４６－７３３５,2023-10-17 14:25:00 UTC
7730512603348,7668642260767,5010701022774,ZC_KAIGO,学研,学研ココファン小峯ヘルパーセンター,,熊本市東区小峯3-1-10,096-365-2255,2023-10-17 14:25:00 UTC
7496389925290,6262050744564,2250001013049,ZC_KAIGO,巴屋,デイサービスもよん,,田布施町麻郷2932－13,0820-55-5501,2023-10-17 14:25:00 UTC
7654823719425,4247697736069,9330001017514,ZC_KAIGO,庭一,ほうもんかいごじぎょうしょいろどり,,熊本県熊本市西区中原町1280番地,080-4942-5075,2023-10-17 14:25:00 UTC
,,,,彩り,訪問介護ステーション　とうか,,徳島県徳島市北沖洲2丁目8-41パレスフェアリーⅡ　202,088-679-6028,2023-10-17 14:25:00 UTC
,,,,彩会,指定居宅支援事業れいじ～,,千葉県柏市加賀３－１９－９,04-7171-1149,2023-10-17 14:25:00 UTC
,,,,心晴,医療法人　心晴　菱刈中央医院　通所リハビリテーション楓,,鹿児島県伊佐市菱刈前目７９０－１,090-1517-1648,2023-10-17 14:25:00 UTC
7061497890123,6336119066120,1290005006707,ZC_KAIGO,悠雅,24時間看護介護サービス　輝,,福岡県太宰府市五条2-11-3,092-710-1412,2023-10-17 14:25:00 UTC
9558197300950,2832225036169,9180002063102,ZC_KAIGO,愛和,小規模多機能型介護事業所　サンライフハートネス,,米野木町追鳥４７番地１,0561-72-8461,2023-10-17 14:25:00 UTC
