sansan_organization_code,url,country_code,corporate_number,name,name_furigana,address_inside,prefecture_name,prefecture_code,updated_at
8145679874892,http://shinoro-jibika.com,JP,8430005001562,医療法人社団しのろ耳鼻咽喉科クリニック,シノロジビインコウカクリニック,北海道札幌市北区篠路二条4丁目5番11号メディコアしのろ2階,北海道,01,
7015184973727,https://www.nakajima-phar.co.jp/,JP,7430001027983,株式会社ナカジマ薬局,ナカジマヤッキョク,北海道札幌市中央区北十条西24丁目2番15号,北海道,01,
8501515013990,http://www.do-dental.com,JP,2430005012243,医療法人社団真誠会,シンセイカイ,北海道札幌市北区百合が原9丁目1番1号,北海道,01,2023-04-03T11:52:25Z
7586027678515,https://www.kanpo-nakamura.com/,JP,7430002014601,有限会社中村薬局,ナカムラヤッキョク,北海道札幌市白石区南郷通7丁目北5番1号,北海道,01,
6590691700331,,JP,3430005001889,医療法人社団中鉢小児クリニック,シャダンチュウバチショウニクリニック,北海道札幌市北区新川四条10丁目7番13号,北海道,01,
9280183158798,https://proreco.jp/,JP,4430005003827,医療法人社団パークシティ歯科診療所,シャダンパークシティシカシンリョウジョ,北海道札幌市厚別区大谷地東3丁目3番20号,北海道,01,
5982792524183,,JP,1430005004002,医療法人社団豊仁会,ホウジンカイ,北海道札幌市豊平区平岸二条9丁目5番19号,北海道,01,2023-04-03T03:33:38Z
4663323908561,https://kazumi-service.localinfo.jp/,JP,7030001039474,株式会社和美,カズミ,埼玉県草加市草加3丁目4番1号武蔵野ビル301,埼玉県,11,
2922417776135,,JP,1430005004951,医療法人社団北匠会,シャダンキタタクミカイ,北海道札幌市北区新琴似六条17丁目7番10号,北海道,01,
3635238664927,http://kitago-ortho.com/index.html,JP,1430005001668,医療法人社団北郷整形外科医院,シャダンキタゴウセイケイゲカイイン,北海道札幌市白石区北郷三条8丁目5番33号,北海道,01,2023-04-03T03:26:27Z
6555470588259,http://www.keiyukaisapporo.or.jp/,JP,1430005001445,社会医療法人恵佑会,ケイユウカイ,北海道札幌市白石区本通9丁目南1番1号,北海道,01,2023-04-03T03:22:35Z
1746317291721,http://www.city.joetsu.niigata.jp,JP,9000020152226,上越市,ジヨウエツシ,新潟県上越市木田1丁目1番3号,新潟県,15,2023-04-03T08:42:37Z
3351171926446,,JP,7430005014672,医療法人社団wall402,ウォールヨンマルニ,北海道札幌市白石区菊水三条1丁目2-14-B402,北海道,01,
6401366872397,http://ainosato-jibika.jp,JP,6430005013873,医療法人社団藍葉会,アイバカイ,北海道札幌市北区拓北六条5丁目2番1号,北海道,01,
3845218175899,http://www.asabu-ortho.com/,JP,7430005006224,医療法人社団麻生矯正歯科,アサブキョウセイシカ,北海道札幌市北区北四十条西4丁目2番10号麻生パステルセトビル3階,北海道,01,
6450633599896,,JP,6430005005111,医療法人社団エルム北杜会,エルムホクトカイ,北海道札幌市北区屯田七条3丁目10番15号,北海道,01,2023-04-03T03:34:58Z
8126359257955,http://www.cedar-web.com,JP,3290801004110,株式会社シダー,シダー,福岡県北九州市小倉北区足立2丁目1番1号,福岡県,40,2023-04-03T14:55:42Z
1921451461792,https://www.hhd-mp.com/,JP,2430001002710,株式会社メディプラン,メディプラン,北海道札幌市北区北八条西3丁目28番,北海道,01,
4348522985061,,JP,1430005011097,医療法人社団真幸会,シンコウカイ,北海道札幌市北区新琴似二条10丁目1-10,北海道,01,
2994843433329,https://koyakudo.co.jp/,JP,3430001075128,株式会社光薬堂,ヒカリヤクドウ,北海道札幌市北区屯田六条10丁目7番25号,北海道,01,2023-04-03T13:37:00Z
9775529330250,http://www.hamanasugeka.com,JP,5430005004725,医療法人はまなす,ハマナス,北海道札幌市北区篠路四条9丁目12番45号,北海道,01,
5000955411283,http://www.kokoro-iyashi.info/archives/899704.html,JP,5430005003702,医療法人社団アカシア会いたや内科消化器科,シャダンアカシアカイイタヤナイカショウカキカ,北海道札幌市厚別区上野幌三条3丁目2番1号,北海道,01,2023-04-03T03:34:46Z
5585658980852,http://www.hattorigroup.jp/,JP,4030001012657,株式会社アール,アール,埼玉県さいたま市西区西大宮1丁目2番地1,埼玉県,11,
1650140479266,http://www.city.gero.lg.jp,JP,1000020212202,下呂市,ゲロシ,岐阜県下呂市森960,岐阜県,21,2023-04-03T10:35:04Z
5495256771974,,JP,8430005002008,医療法人社団早川整形外科医院,ハヤカワセイケイゲカイイン,北海道札幌市北区新琴似十一条13丁目6番6号,北海道,01,
6141837527004,http://www.sappro-dc.jp/,JP,6430005001985,医療法人社団博和会,ハクワカイ,北海道札幌市南区常盤三条1丁目1番6号,北海道,01,
2355874325801,,JP,3140005017279,社会福祉法人健仁会,ケンジンカイ,兵庫県加西市鶉野町字東中条1750番地,兵庫県,28,
2695869660275,,JP,9430005001801,医療法人社団世紀会とくしま歯科医院,シャダンセイキカイトクシマシカイイン,北海道札幌市白石区北郷二条5丁目6番10号,北海道,01,
7688639459809,http://www.matsuda-oh.com/,JP,4430005001533,社会医療法人松田整形外科記念病院,マツダセイケイゲカキネンビョウイン,北海道札幌市北区北十八条西4丁目1番35号,北海道,01,
3568196833592,http://fourseason.or.jp/,JP,8430005001793,医療法人社団栄会,サカエカイ,北海道札幌市南区真駒内南町4丁目3番3号,北海道,01,
1550201815869,,JP,5430005005483,医療法人社団薫風会青空たけうち内科クリニック,シャダンクンプウカイアオゾラタケウチナイカクリニック,北海道札幌市白石区菊水元町五条2丁目2番40号,北海道,01,
8242545797003,,JP,9430005004382,医療法人えがみ歯科医院,エガミシカイイン,北海道札幌市白石区東札幌五条2丁目6番12号,北海道,01,2023-04-03T03:35:02Z
6049774402521,http://www.ikueikai.or.jp/,JP,1040005000998,医療法人社団郁栄会,イクエイカイ,千葉県千葉市美浜区高洲4丁目1番9号郁栄ビル3階,千葉県,12,
2531176561086,,JP,8430005011074,医療法人社団望悠会,ボウユウカイ,北海道札幌市北区新琴似二条11丁目7番1号,北海道,01,
2295514445986,,JP,8000020032131,二戸市,ニノヘシ,岩手県二戸市福岡字川又47番地,岩手県,03,2023-04-03T04:39:28Z
4341837091696,https://www.apocreat.co.jp/,JP,4013301018771,アポクリート株式会社,アポクリート,東京都豊島区東池袋4丁目5番2号,東京都,13,
8859347345289,http://www.town.kamigori.hyogo.jp/,JP,6000020284815,上郡町,カミゴオリチヨウ,兵庫県赤穂郡上郡町大持278,兵庫県,28,2023-04-03T11:41:05Z
7000231042017,,JP,3430005004149,医療法人社団昇英会,シャダンノボリエイカイ,北海道札幌市北区篠路三条10丁目158番地30,北海道,01,2023-04-03T03:34:36Z
2726826786932,,JP,6430005001606,医療法人社団伊東皮フ科クリニック,イトウヒフカクリニック,北海道札幌市厚別区大谷地東4丁目1番2号,北海道,01,2023-04-03T03:34:46Z
6905034931801,http://www.skinclinic4512.info,JP,7430005004459,医療法人緑風会新琴似皮膚科スキンケアクリニック,リョクフウカイシンコトニヒフカスキンケアクリニック,北海道札幌市北区新琴似一条12丁目6番38号,北海道,01,
6730443581900,,JP,8430005001678,医療法人社団川北内科循環器科医院,シャダンカワキタナイカジュンカンキカイイン,北海道札幌市白石区川北二条3丁目2番25号,北海道,01,2023-04-03T03:23:39Z
7145941377514,http://www.climber-ph.com/index.htm,JP,1430001005144,株式会社クライマー,クライマー,北海道札幌市豊平区月寒東一条7丁目5番15号クロップビル2階K,北海道,01,
9034818945456,http://www.sakurai-clinic.info,JP,9160005010482,医療法人道器,ドウキ,滋賀県大津市粟津町2番65号第2久下ビル1F,滋賀県,25,
8816600292589,http://www.kikuchi-hifuka.jp/index.html,JP,2430005010528,医療法人社団菊池皮膚科クリニック,シャダンキクチヒフカクリニック,北海道札幌市北区北十七条西3丁目21番ブロスTJビル1F,北海道,01,
3638653495142,http://sapporoart.com/,JP,4430005013933,医療法人社団さっぽろARTクリニックn24,サッポロアートクリニックエヌニジュウヨン,北海道札幌市北区北二十三条西3丁目2番37号第2北進建鉄ビル2階,北海道,01,
6505677288923,https://www.asabu-mental-clinic.com/,JP,9430005003228,医療法人社団さっぽろ麻生メンタルクリニック,サッポロアサブメンタルクリニック,北海道札幌市北区北三十九条西5丁目1番15号北電商販サトウビル4階,北海道,01,
5259847707471,http://www.mmk.co.jp/,JP,2430001045239,株式会社メディカルマネッジ・ケン,メディカルマネッジケン,北海道札幌市北区屯田九条3丁目2番2-1001号,北海道,01,
8746967119218,,JP,6430005004955,医療法人社団栄仁会,シャダンサカエジンカイ,北海道札幌市白石区栄通8丁目2番1号,北海道,01,
3399184512456,,JP,2430005014660,医療法人社団千陽,センヨウ,北海道札幌市北区新琴似二条1丁目1番52号,北海道,01,
2502602898874,https://region-pharmacy.shopinfo.jp/,JP,9430001077705,region株式会社,リジョン,北海道札幌市白石区南郷通16丁目南1番16号,北海道,01,
1606005655494,http://www.municipal-hospital.ichinomiya.aichi.jp,JP,3000020232033,一宮市,イチノミヤシ,愛知県一宮市本町2丁目5-6,愛知県,23,2023-04-03T09:46:29Z
4920313639730,http://www.trust-corporation.co.jp,JP,8130001011298,株式会社トラスト,トラスト,京都府京都市南区西九条川原城町95番地の23,京都府,26,
4137909947970,http://www.saturin.co.jp/,JP,7430001020476,札幌臨床検査センター株式会社,サッポロリンショウケンサセンター,北海道札幌市中央区北三条西18丁目2番地2,北海道,01,
9723957783290,,JP,,,,,,,
3174673934981,http://sapporo-dermpath.com,JP,5430005010302,医療法人社団札幌皮膚病理診断科,サッポロヒフビョウリシンダンカ,北海道札幌市北区北二十一条西4丁目2番25号セゾン・ドゥ・ブランシェ北21条1階,北海道,01,
3352214823845,http://www.diaru.com,JP,1430001016133,株式会社まどか,マドカ,北海道札幌市白石区本通3丁目南2番39号,北海道,01,
3134320442193,http://www.town.ine.kyoto.jp/,JP,5000020264636,伊根町,イネチヨウ,京都府与謝郡伊根町字日出651,京都府,26,
7288180557266,,JP,8430005001819,医療法人社団仁秀会白石整形外科,ジンシュウカイシロイシセイケイゲカ,北海道札幌市白石区中央二条4丁目1番2号,北海道,01,
4054243325865,http://www.link-ring.jp/,JP,6120001216189,株式会社Link Ring,リンクリング,大阪府大阪市東成区東中本3丁目19番23号6階,大阪府,27,
3232147746903,http://www.myclinic.ne.jp/sapkokyukika/pc/,JP,8430005001455,医療法人杏医会,キョウイカイ,北海道札幌市白石区栄通3丁目3番35号,北海道,01,
9140384859543,https://kanpo-jyuhukudo.com/sp/index.html,JP,4430002027589,有限会社漢方寿福堂,カンポウジュフクドウ,北海道札幌市白石区平和通9丁目南3番25号,北海道,01,
4362915110845,,JP,7430005006216,医療法人社団毬会,マリカイ,北海道札幌市白石区東札幌四条1丁目1番1号ラソラ札幌Bタウン2階,北海道,01,
2931958214539,https://p-sano.com,JP,9430001006886,株式会社佐野薬局,サノヤッキョク,北海道札幌市北区北二十三条西4丁目2番13号,北海道,01,2023-04-03T03:26:42Z
5953086898609,http://www.sasamotoganka.com,JP,5430005003900,医療法人社団ささもと眼科クリニック,シャダンササモトガンカクリニック,北海道札幌市北区北三十九条西5丁目1番15号北電商販サトウビル2F,北海道,01,2023-04-03T03:35:13Z
7118153192156,http://www.hisamitsu-cl.com/,JP,5011805001375,医療法人社団久光会,ヒサミツカイ,東京都足立区六町2丁目6番24号,東京都,13,
8959189149561,http://www.tokyonishi-hp.or.jp/,JP,1120005005403,医療法人徳洲会,トクシュウカイ,大阪府大阪市北区梅田1丁目3番1-1200号,大阪府,27,
5506854803368,,JP,2430005001948,医療法人社団にいで歯科医院,ニイデシカイイン,北海道札幌市北区あいの里一条4丁目9番10号,北海道,01,
6227563983607,,JP,1430005001750,医療法人社団星和会大内歯科小児歯科クリニック,シャダンセイワカイオオウチシカショウニシカクリニック,北海道札幌市北区麻生町2丁目10番17号,北海道,01,
8702896982431,,JP,4430005011094,医療法人社団北白石総合歯科,シャダンキタシライシソウゴウシカ,北海道札幌市白石区北郷七条3丁目8番15号第10北海マンション1F,北海道,01,
3824987706321,,JP,7120001118475,株式会社一休,イッキュウ,大阪府大阪市城東区今福東2丁目5番5号,大阪府,27,
5306984583304,https://houyukai-sapporo.com/,JP,1430005002022,医療法人社団朋佑会札幌産科婦人科,ホウユウカイサッポロサンカフジンカ,北海道札幌市北区屯田六条2丁目11番1号,北海道,01,2022-09-28T02:35:56Z
1565128826229,,JP,3430005003621,医療法人社団健志会,ケンシカイ,北海道札幌市北区篠路四条6丁目11番17号,北海道,01,2023-04-03T03:34:08Z
9391439454425,,JP,8430005001629,医療法人社団あさつま会,アサツマカイ,北海道札幌市北区あいの里一条4丁目22番20号,北海道,01,2023-04-03T03:34:12Z
9798000708555,,JP,7430005004764,医療法人社団優駿会,シャダンユウシュンカイ,北海道札幌市白石区東札幌二条5丁目7番5号エコビル白石2階,北海道,01,2023-04-03T03:34:52Z
2193720236094,,JP,2430005010305,医療法人社団育悠会,イクユウカイ,北海道札幌市厚別区厚別中央一条6丁目3番1号,北海道,01,
4209742068985,http://www.ichihara-hospital.or.jp,JP,4050005005226,社会福祉法人健誠会,ケンセイカイ,茨城県つくば市大曽根3690番地,茨城県,08,
2116965908116,,JP,2430005014561,医療法人芳正会,ホウショウカイ,北海道札幌市北区新琴似一条12丁目6番1号,北海道,01,
6001881029292,http://www.mate-cb.jp,JP,5011601026196,株式会社Mate,メイト,埼玉県さいたま市浦和区仲町2丁目9番6号加来ビル406号室,埼玉県,11,
6230461304115,,JP,7430005001753,医療法人社団佐藤診療所,シャダンサトウシンリョウジョ,北海道札幌市北区北十二条西2丁目1番1号,北海道,01,
6762123366154,http://www.allcare.co.jp/,JP,7120001201272,株式会社わらみ,ワラミ,大阪府大東市野崎1丁目9番5号,大阪府,27,
9569546436973,http://www.yurinokai.jp,JP,5430005001788,医療法人社団札幌百合の会病院,サッポロユリノカイビョウイン,北海道札幌市北区百合が原11丁目186番地,北海道,01,
6313477358651,http://www.tasaki.ne.jp/,JP,4430005004899,医療法人社団たさき子ども相談診療室,シャダンタサキコドモソウダンシンリョウシツ,北海道札幌市厚別区大谷地東4丁目2番20号第2西村ビル1階,北海道,01,
7659788084517,http://www.megumi-fukaya.com/,JP,3030001087840,株式会社メグミ,メグミ,埼玉県深谷市岡222番地1,埼玉県,11,
4922666857322,http://www.sankei-kai.or.jp,JP,6140005005041,社会福祉法人三桂会,サンケイカイ,兵庫県神戸市垂水区名谷町1547番1,兵庫県,28,
9557642935822,http://www.hokkoukai.com,JP,8430005002024,医療法人社団北昂会ファミール内科,ホッコウカイファミールナイカ,北海道札幌市北区北二十九条西4丁目2番1-158,北海道,01,
8523804524652,http://www.town.shimokawa.hokkaido.jp,JP,9000020014681,下川町,シモカワチョウ,北海道上川郡下川町幸町63,北海道,01,2023-04-03T04:00:56Z
1541073218435,http://www.city.tamba.lg.jp,JP,3000020282235,丹波市,タンバシ,兵庫県丹波市氷上町成松字甲賀1,兵庫県,28,2023-04-03T11:03:55Z
9412307176995,,JP,8430001010583,ツカサ薬品株式会社,ツカサヤクヒン,北海道札幌市北区北三十一条西5丁目1番30号,北海道,01,
7008603878624,http://maccs-co.com,JP,5430001041581,株式会社マックス,マックス,北海道札幌市北区北十四条西2丁目1番5号,北海道,01,
5714150437544,https://act-pharmacy.jp/,JP,9430001027271,株式会社アクト調剤,アクトチョウザイ,北海道札幌市中央区南一条西11丁目327番地6ワンズ南一条ビル3階,北海道,01,
8848028667281,http://www.nihon-chemical.co.jp/index.html,JP,4430001024158,株式会社日本ケミカル,ニホンケミカル,北海道札幌市中央区南七条西15丁目1番1号,北海道,01,
5359462907848,http://www.central-eye-clinic.jp,JP,2430005012235,医療法人社団SCM,エスシーエム,北海道札幌市北区新川三条7丁目1番64号,北海道,01,
9765478679916,http://www.kiyomizuk-c.or.jp/greeting/,JP,2430005003993,医療法人社団きよみず公園クリニック,キヨミズコウエンクリニック,北海道札幌市白石区東札幌四条3丁目6番1号,北海道,01,
6186396906205,http://www.takuma-family.com/,JP,1460105000385,医療法人社団北馬会たくまファミリー歯科,ホクバカイタクマファミリーシカ,北海道札幌市北区北二十五条西4丁目2番5号マックスバリュ北店2F,北海道,01,
2267517558631,,JP,9430005001776,医療法人社団しのろ眼科医院,シノロガンカイイン,北海道札幌市北区篠路二条4丁目5番11号メディコアしのろ1階,北海道,01,
9917028953909,,JP,6430005013510,医療法人社団悠美会,ユウビカイ,北海道札幌市白石区南郷通14丁目北3番20号,北海道,01,
8639285794262,,JP,6430005013493,医療法人社団リーサ矯正歯科,リーサキョウセイシカ,北海道札幌市白石区南郷通14丁目北1番4号ニューフロンティアビル1F,北海道,01,2023-04-03T04:59:58Z
5425052250182,http://www.town.ino.kochi.jp,JP,9000020393860,いの町,イノチヨウ,高知県吾川郡いの町1700-1,高知県,39,
7832306856482,,JP,,,,,,,
3622795466204,http://www.bsg.cc,JP,8430001039466,株式会社メディカル・エイド北海道,メディカル・エイドホッカイドウ,北海道札幌市白石区栄通15丁目9番34,北海道,01,
5582249314789,http://www.heiikukai.com/,JP,9010405009255,医療法人社団平郁会,ヘイイクカイ,東京都中央区日本橋馬喰町1丁目5番4号,東京都,13,
9664137369910,https://www.daiwa6203.com/,JP,2330001014261,株式会社大環,ダイワ,熊本県八代市袋町1番45号いずみビル2階,熊本県,43,
3887959014591,,JP,,,,,,,
1551567920675,http://www.otsubo-dental.com,JP,4430005003315,医療法人社団弘智会おおつぼ歯科クリニック,シャダンヒロシトモエオオツボシカクリニック,北海道札幌市白石区菊水上町一条2丁目100番50,北海道,01,
6824221068961,http://www.kumasan-hc.com/,JP,6430005013072,医療法人社団ありがとうの風在宅療養支援診療所くまさんクリニック,アリガトウノカゼザイタクリョウヨウシエンシンリョウジョクマサンクリニック,北海道札幌市白石区北郷二条12丁目4番14号,北海道,01,
5785389357522,http://www.ohtsuka-eye.com/,JP,9430005001792,社会医療法人秀眸会大塚眼科病院,シュウホウカイオオツカガンカビョウイン,北海道札幌市北区北十六条西4丁目2番17号,北海道,01,
6943528497228,http://www.kotoni-tower.jp,JP,9430005001867,医療法人社団天祐会,テンユウカイ,北海道札幌市北区新琴似八条13丁目2番9号,北海道,01,2023-04-03T03:26:44Z
6205764788504,,JP,7430001062295,株式会社エフアンドエス,エフアンドエス,北海道札幌市白石区本郷通5丁目南3番7-901号,北海道,01,2023-04-03T06:57:23Z
9628429826183,http://www.kyoueikai.or.jp/,JP,6430005001795,社会医療法人共栄会,キョウエイカイ,北海道札幌市白石区川下577番地8,北海道,01,
1646204604653,http://miraikai.or.jp,JP,8430005012923,医療法人社団みらい会,ミライカイ,北海道小樽市若松1丁目9番10号,北海道,01,
6455693973674,https://asabu-heart.com/,JP,6430005014129,医療法人新楓和会,シンフウワカイ,北海道札幌市北区北四十条西4丁目1番1号ASABULAND1階,北海道,01,
6619320050138,http://www.mimatu.or.jp,JP,5430005000609,社会福祉法人美松善隣会,ミマツゼンリンカイ,北海道札幌市白石区本通16丁目北4番30号,北海道,01,
7707301242135,,JP,6430005001738,医療法人社団杉山歯科医院,スギヤマシカイイン,北海道札幌市北区新琴似七条6丁目5番21号,北海道,01,
9857887074404,http://www.town.hokkaido-mori.lg.jp,JP,6000020013455,森町,モリマチ,北海道茅部郡森町字御幸町144-1,北海道,01,2023-04-03T04:15:04Z
9063728847146,,JP,2000020261009,京都市,キヨウトシ,京都府京都市中京区寺町通御池上る上本能寺前町488,京都府,26,2023-04-03T11:03:54Z
5839529798942,http://ritsueikai.com,JP,1430005003284,医療法人社団律英会,シャダンリツエイカイ,北海道札幌市北区北二十四条西4丁目1-6鈴木ビル2F,北海道,01,2023-04-03T03:35:00Z
9943579928068,,JP,,,,,,,
5574216522185,http://www.kyoseiweb.com,JP,5430005004535,医療法人社団よこやま矯正歯科,ヨコヤマキョウセイシカ,北海道札幌市北区麻生町4丁目12番8号アルファ麻生ビル7階,北海道,01,
6986457397714,,JP,7430005004079,医療法人社団旺仁会,シャダンオウジンカイ,北海道札幌市白石区南郷通14丁目南3番11号,北海道,01,
1019711645210,,JP,8180005005325,医療法人健進会,ケンシンカイ,愛知県名古屋市緑区浦里2丁目174番地,愛知県,23,
6089665021889,,JP,6430005001548,医療法人社団大屋医院,オオヤイイン,北海道札幌市白石区川下二条7丁目2番5号,北海道,01,2023-04-03T03:35:05Z
9720046639523,,JP,6430005010516,医療法人平和の森耳鼻咽喉科クリニック,ヘイワノモリジビインコウカクリニック,北海道札幌市白石区平和通5丁目北11番20号,北海道,01,
2362312591509,,JP,7120001187009,株式会社Trees,ツリーズ,兵庫県芦屋市船戸町3番24-206号,兵庫県,28,
7816286784310,,JP,8430005001554,医療法人社団及川皮膚科医院,シャダンオイカワヒフカイイン,北海道札幌市北区北四十条西4丁目325番地8麻生メディカルビル3階,北海道,01,
4910815162879,https://www.miwadental.jp/,JP,5430005013486,医療法人東札幌三輪デンタルクリニック,ヒガシサッポロミワデンタルクリニック,北海道札幌市白石区東札幌三条1丁目1番1号ラソラ札幌Bタウン2F,北海道,01,2023-04-03T15:49:34Z
7566868519775,http://www.hokujinkai.org/,JP,3430005002020,社会医療法人北腎会,ホクジンカイ,北海道札幌市西区八軒二条西4丁目1番1号,北海道,01,
3050252622956,https://www.kraft-net.co.jp/company/about/kraft/,JP,8010001129202,クラフト株式会社,クラフト,東京都千代田区丸の内1丁目1番1号,東京都,13,
6709525684799,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/0130233851/,JP,6430005001746,医療法人社団清水歯科クリニック,シャダンシミズシカクリニック,北海道札幌市北区新琴似八条2丁目1番13号,北海道,01,
8551122887773,http://www.kin-ikyo-shika.jp/,JP,4430005004453,医療法人北海道勤労者歯科医療協会,ホッカイドウキンロウシャシカイリョウキョウカイ,北海道札幌市西区発寒六条9丁目2番6号,北海道,01,
9809550372953,,JP,6430005014137,医療法人社団あいさに,アイサニ,北海道札幌市北区北二十五条西5丁目1番3号,北海道,01,
7224404823509,,JP,8430005001612,医療法人社団いけだクリニック,イケダクリニック,北海道札幌市北区あいの里二条8丁目4番5号,北海道,01,
3966164092218,http://www.naga-reha.or.jp/,JP,4080105001808,医療法人社団一就会,イッシュウカイ,静岡県伊豆の国市長岡946番地,静岡県,22,
7070807239940,http://www.n-i-c.co.jp/,JP,2290001019694,株式会社ニック,ニック,福岡県福岡市博多区山王1丁目12番19号,福岡県,40,
8689504597919,,JP,,,,,,,
9147015987584,,JP,4320001013163,株式会社Care-Labo,Care-Labo,大分県大分市横塚1丁目311番,大分県,44,
2428638290523,http://www.ahcdyc.com,JP,,,,,,,
8100171959897,http://www.lifepartner.or.jp/,JP,2430005012383,医療法人社団ライフパートナー,ライフパートナー,北海道札幌市北区北十三条西3丁目2番1号アルファスクエア北13条2階-F号室,北海道,01,
7897711596100,http://www.2-a.co.jp,JP,4430002032110,有限会社ツーエイ,ツーエイ,北海道札幌市中央区南一条西27丁目1番41号,北海道,01,
4679598692504,,JP,7340001013407,株式会社信美,シンビ,鹿児島県霧島市国分福島1丁目23番40号,鹿児島県,46,
1503255697722,https://www.j-medix.com/,JP,9430001007117,ジェイ・メディックス株式会社,ジェイメディックス,北海道札幌市北区北二十四条西14丁目3番5号,北海道,01,2023-04-03T03:26:42Z
7088761756796,http://musubitome.com,JP,7190001028882,株式会社結び,ムスビ,三重県四日市市日永西5丁目6-1,三重県,24,
9037323139576,,JP,4430005001665,医療法人社団小谷内科医院,シャダンコヤウチカイイン,北海道札幌市北区北二十三条西4丁目19番地478,北海道,01,
5454337238682,http://www.syuei.com,JP,8430005001802,医療法人社団秀英会,シャダンシュウエイカイ,北海道札幌市北区新琴似八条9丁目2番1号,北海道,01,
8680458079408,,JP,6430005003742,医療法人社団おおやち耳鼻咽喉科クリニック,シャダンオオヤチジビインコウカクリニック,北海道札幌市厚別区大谷地東2丁目3番35号,北海道,01,
9280386547303,http://lilas-clinic.jp,JP,4430005010674,医療法人社団リラ整形外科クリニック,リラセイケイゲカクリニック,北海道札幌市北区屯田九条3丁目1番20号屯田メディカルモール1階,北海道,01,
2810250700852,,JP,5430005001697,医療法人社団クローバー歯科,クローバーシカ,北海道札幌市北区北二十五条西5丁目1番18号,北海道,01,2023-04-03T03:34:57Z
2135846273133,,JP,3430005013752,医療法人暖和会,ダンワカイ,北海道札幌市北区新川五条1丁目1番1号,北海道,01,
1260507930005,http://www.wagaya-miyada.com/,JP,7100002034590,有限会社わが家,ワガヤ,長野県上伊那郡宮田村7577番地5,長野県,20,
7766422457944,,JP,6350005005375,特定非営利活動法人一夢庵,イチムアン,宮崎県日向市比良町4丁目85番地,宮崎県,45,
1491358272121,http://www.hirom-p.com,JP,9430002039217,株式会社ヒロム,ヒロム,北海道札幌市中央区南十五条西19丁目1番13号,北海道,01,
3012935685979,http://www.ono-ganka.or.jp/,JP,4430005001574,医療法人社団小野眼科医院,オノガンカイイン,北海道札幌市北区新琴似八条11丁目2番7号,北海道,01,
2153818345278,http://www.goryokai.com,JP,9430005001719,医療法人社団五稜会病院,シャダンゴリョウカイビョウイン,北海道札幌市北区篠路九条6丁目2番3号,北海道,01,
9638677833012,http://www.daisyo.co.jp,JP,,,,,,,
3921829537372,,JP,3060005003956,特定非営利活動法人ひなた,ヒナタ,栃木県那須塩原市東小屋462番地6,栃木県,09,
5764085886553,https://kokoro34.co.jp/#top,JP,9011001066574,株式会社志,ココロザシ,東京都新宿区西五軒町8-10臼井ビル2階,東京都,13,
8836049424138,https://sapporo-spine.com/,JP,6430005012917,医療法人さっぽろ脊椎外科クリニック,サッポロセキツイゲカクリニック,北海道札幌市北区北十三条西2丁目2番1号,北海道,01,
2966629495563,http://www.doinaika-clinic.jp,JP,3430005011715,医療法人社団どい内科クリニック,ドイナイカクリニック,北海道札幌市北区新琴似一条3丁目3番13号,北海道,01,2023-04-03T10:20:43Z
5424831796569,http://kotohp.or.jp,JP,9430005002015,医療法人社団豊武会,シャダントヨタケカイ,北海道札幌市白石区本郷通7丁目南4番30号,北海道,01,
6016615793717,http://shinsankenkai.or.jp,JP,7430005004533,医療法人新産健会,シンサンケンカイ,北海道札幌市中央区大通西1丁目14番地2,北海道,01,
6245210666599,http://www.city.ueda.nagano.jp,JP,2000020202037,上田市,ウエダシ,長野県上田市大手1丁目11-16,長野県,20,2023-04-03T08:19:02Z
2277749182839,,JP,6430001028735,株式会社ビートル・イード,ビートルイード,北海道札幌市厚別区厚別南4丁目19番14号,北海道,01,
2675162447317,,JP,5430005001945,医療法人社団中條歯科医院,シャダンチュウジョウシカイイン,北海道札幌市北区新琴似九条11丁目11番15号,北海道,01,
8864161610020,http://shinoro-yamada-dental.com,JP,5430005001648,医療法人社団健生会,ケンセイカイ,北海道札幌市北区篠路六条5丁目158番104号,北海道,01,
4575003891677,,JP,6430005001531,医療法人本間皮ふ科クリニック,ホンマヒフカクリニック,北海道札幌市北区あいの里二条8丁目4番1号,北海道,01,
6262410302803,http://hirakawa-d.or.jp,JP,8430005001645,医療法人社団賢裕会,ケンユウカイ,北海道札幌市北区篠路二条6丁目4番26号,北海道,01,2023-04-03T03:23:24Z
6361902757254,,JP,3430005001947,医療法人社団野村内科医院,ノムラナイカイイン,北海道札幌市白石区北郷二条1丁目2番4号,北海道,01,
3156574777424,,JP,1320001013158,株式会社友輪,ユウワ,大分県別府市大字鶴見1951番地の30,大分県,44,
5339710529407,,JP,7430002010113,有限会社白石調剤薬局,シライシチョウザイヤッキョク,北海道札幌市豊平区平岸四条14丁目2番3号,北海道,01,
6688122241025,http://www.city.semboku.akita.jp,JP,3000020052159,仙北市,センボクシ,秋田県仙北市田沢湖生保内字宮ノ後30,秋田県,05,2023-04-03T05:08:26Z
2348121686989,,JP,8430005010530,医療法人社団凛未燿会,リンミョウカイ,北海道札幌市厚別区青葉町8丁目5番29号,北海道,01,
1921194267467,https://kochi-weeks.co.jp,JP,2490001009163,株式会社WEEKS,ウィークス,高知県高知市南はりまや町1丁目3番7号サンコート南はりまや1階,高知県,39,
